Code,Wilaya,Moughataa,Commune,GPS Latitude,GPS Longitude
7,Adrar,Aoujeft,Maeden,,
0,Etranger,Afrique,Côte d'Ivoire,,
0,Etranger,Afrique,Côte d'Ivoire,,
0,Etranger,Afrique,Côte d'Ivoire,,
0,Etranger,Afrique,Côte d'Ivoire,,
0,Etranger,Afrique,Côte d'Ivoire,,
0,Etranger,Afrique,Côte d'Ivoire,,
4,Gorgol,Kaédi,Kaédi,,
4,Gorgol,Kaédi,Kaédi,,
4,Gorgol,Kaédi,Kaédi,,
4,Gorgol,Kaédi,Kaédi,,
4,Gorgol,Kaédi,Kaédi,,
4,Gorgol,Kaédi,Kaédi,,
1,Hodh Chargui,Djiguenni,Feireni,,
1,Hodh Chargui,Djiguenni,Feireni,,
1,Hodh Chargui,Djiguenni,Feireni,,
1,Hodh Chargui,Djiguenni,Feireni,,
1,Hodh Chargui,Djiguenni,Feireni,,
1,Hodh Chargui,Djiguenni,Feireni,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
9,Tagant,Tidjikja,Tidjikja,,
9,Tagant,Tidjikja,Tidjikja,,
9,Tagant,Tidjikja,Tidjikja,,
9,Tagant,Tidjikja,Tidjikja,,
9,Tagant,Tidjikja,Tidjikja,,
9,Tagant,Tidjikja,Tidjikja,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
5,Brakna,Magtalahjar,Magtalahjar,,
5,Brakna,Magtalahjar,Magtalahjar,,
5,Brakna,Magtalahjar,Magtalahjar,,
5,Brakna,Magtalahjar,Magtalahjar,,
5,Brakna,Magtalahjar,Magtalahjar,,
5,Brakna,Magtalahjar,Magtalahjar,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
4,Gorgol,M'Bout,Edebaye Ehel Guelaye,,
4,Gorgol,M'Bout,Edebaye Ehel Guelaye,,
4,Gorgol,M'Bout,Edebaye Ehel Guelaye,,
4,Gorgol,M'Bout,Edebaye Ehel Guelaye,,
4,Gorgol,M'Bout,Edebaye Ehel Guelaye,,
4,Gorgol,M'Bout,Edebaye Ehel Guelaye,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
0,Etranger,Afrique,Côte d'Ivoire,,
0,Etranger,Afrique,Côte d'Ivoire,,
0,Etranger,Afrique,Côte d'Ivoire,,
0,Etranger,Afrique,Côte d'Ivoire,,
0,Etranger,Afrique,Côte d'Ivoire,,
0,Etranger,Afrique,Côte d'Ivoire,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
6,Trarza,Ouad Naga,Ouad Naga,,
6,Trarza,Ouad Naga,Ouad Naga,,
6,Trarza,Ouad Naga,Ouad Naga,,
6,Trarza,Ouad Naga,Ouad Naga,,
6,Trarza,Ouad Naga,Ouad Naga,,
6,Trarza,Ouad Naga,Ouad Naga,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Vassala,,
1,Hodh Chargui,Bassiknou,Dhar,,
1,Hodh Chargui,Bassiknou,Dhar,,
1,Hodh Chargui,Bassiknou,Dhar,,
1,Hodh Chargui,Bassiknou,Dhar,,
1,Hodh Chargui,Bassiknou,Dhar,,
1,Hodh Chargui,Bassiknou,Dhar,,
1,Hodh Chargui,Bassiknou,Dhar,,
1,Hodh Chargui,Bassiknou,Dhar,,
1,Hodh Chargui,Bassiknou,Dhar,,
1,Hodh Chargui,Bassiknou,Dhar,,
1,Hodh Chargui,Bassiknou,Dhar,,
1,Hodh Chargui,Bassiknou,Dhar,,
1,Hodh Chargui,Bassiknou,Dhar,,
1,Hodh Chargui,Bassiknou,Dhar,,
1,Hodh Chargui,Bassiknou,Dhar,,
1,Hodh Chargui,Bassiknou,Dhar,,
1,Hodh Chargui,Bassiknou,Dhar,,
1,Hodh Chargui,Bassiknou,Dhar,,
3,Assaba,Kiffa,Nouamlein,,
3,Assaba,Kiffa,Nouamlein,,
3,Assaba,Kiffa,Nouamlein,,
3,Assaba,Kiffa,Nouamlein,,
3,Assaba,Kiffa,Nouamlein,,
3,Assaba,Kiffa,Nouamlein,,
6,Trarza,R'Kiz,Bareine,,
6,Trarza,R'Kiz,Bareine,,
6,Trarza,R'Kiz,Bareine,,
6,Trarza,R'Kiz,Bareine,,
6,Trarza,R'Kiz,Bareine,,
6,Trarza,R'Kiz,Bareine,,
5,Brakna,Aleg,Bouhdide,,
5,Brakna,Aleg,Bouhdide,,
5,Brakna,Aleg,Bouhdide,,
5,Brakna,Aleg,Bouhdide,,
5,Brakna,Aleg,Bouhdide,,
5,Brakna,Aleg,Bouhdide,,
1,Hodh Chargui,Djiguenni,Feireni,,
1,Hodh Chargui,Djiguenni,Feireni,,
1,Hodh Chargui,Djiguenni,Feireni,,
1,Hodh Chargui,Djiguenni,Feireni,,
1,Hodh Chargui,Djiguenni,Feireni,,
1,Hodh Chargui,Djiguenni,Feireni,,
3,Assaba,Barkéol,Daghveg,,
3,Assaba,Barkéol,Daghveg,,
3,Assaba,Barkéol,Daghveg,,
3,Assaba,Barkéol,Daghveg,,
3,Assaba,Barkéol,Daghveg,,
3,Assaba,Barkéol,Daghveg,,
2,Hodh El Gharbi,Koubenni,Timzine,,
2,Hodh El Gharbi,Koubenni,Timzine,,
2,Hodh El Gharbi,Koubenni,Timzine,,
2,Hodh El Gharbi,Koubenni,Timzine,,
2,Hodh El Gharbi,Koubenni,Timzine,,
2,Hodh El Gharbi,Koubenni,Timzine,,
6,Trarza,Ouad Naga,El Ariye,,
6,Trarza,Ouad Naga,El Ariye,,
6,Trarza,Ouad Naga,El Ariye,,
6,Trarza,Ouad Naga,El Ariye,,
6,Trarza,Ouad Naga,El Ariye,,
6,Trarza,Ouad Naga,El Ariye,,
5,Brakna,Boghé,Boghé,,
5,Brakna,Boghé,Boghé,,
5,Brakna,Boghé,Boghé,,
5,Brakna,Boghé,Boghé,,
5,Brakna,Boghé,Boghé,,
5,Brakna,Boghé,Boghé,,
15,Nouakchott Sud,Arafat,Arafat,,
15,Nouakchott Sud,Arafat,Arafat,,
15,Nouakchott Sud,Arafat,Arafat,,
15,Nouakchott Sud,Arafat,Arafat,,
15,Nouakchott Sud,Arafat,Arafat,,
15,Nouakchott Sud,Arafat,Arafat,,
14,Nouakchott Nord,Teyaret,Teyaret,,
14,Nouakchott Nord,Teyaret,Teyaret,,
14,Nouakchott Nord,Teyaret,Teyaret,,
14,Nouakchott Nord,Teyaret,Teyaret,,
14,Nouakchott Nord,Teyaret,Teyaret,,
14,Nouakchott Nord,Teyaret,Teyaret,,
1,Hodh Chargui,Timbedra,Hassi M'Hadi,,
1,Hodh Chargui,Timbedra,Hassi M'Hadi,,
1,Hodh Chargui,Timbedra,Hassi M'Hadi,,
1,Hodh Chargui,Timbedra,Hassi M'Hadi,,
1,Hodh Chargui,Timbedra,Hassi M'Hadi,,
1,Hodh Chargui,Timbedra,Hassi M'Hadi,,
8,Dakhlet Nouadhibou,Nouadhibou,Nouadhibou,,
8,Dakhlet Nouadhibou,Nouadhibou,Nouadhibou,,
8,Dakhlet Nouadhibou,Nouadhibou,Nouadhibou,,
8,Dakhlet Nouadhibou,Nouadhibou,Nouadhibou,,
8,Dakhlet Nouadhibou,Nouadhibou,Nouadhibou,,
8,Dakhlet Nouadhibou,Nouadhibou,Nouadhibou,,
5,Brakna,Aleg,Cheggar,,
5,Brakna,Aleg,Cheggar,,
5,Brakna,Aleg,Cheggar,,
5,Brakna,Aleg,Cheggar,,
5,Brakna,Aleg,Cheggar,,
5,Brakna,Aleg,Cheggar,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
15,Nouakchott Sud,Arafat,Arafat,,
15,Nouakchott Sud,Arafat,Arafat,,
15,Nouakchott Sud,Arafat,Arafat,,
15,Nouakchott Sud,Arafat,Arafat,,
15,Nouakchott Sud,Arafat,Arafat,,
15,Nouakchott Sud,Arafat,Arafat,,
6,Trarza,Ouad Naga,Ouad Naga,,
6,Trarza,Ouad Naga,Ouad Naga,,
6,Trarza,Ouad Naga,Ouad Naga,,
6,Trarza,Ouad Naga,Ouad Naga,,
6,Trarza,Ouad Naga,Ouad Naga,,
6,Trarza,Ouad Naga,Ouad Naga,,
3,Assaba,Kiffa,Kiffa,,
3,Assaba,Kiffa,Kiffa,,
3,Assaba,Kiffa,Kiffa,,
3,Assaba,Kiffa,Kiffa,,
3,Assaba,Kiffa,Kiffa,,
3,Assaba,Kiffa,Kiffa,,
2,Hodh El Gharbi,Koubenni,Hassi Ehl Ahmed Bechne,,
2,Hodh El Gharbi,Koubenni,Hassi Ehl Ahmed Bechne,,
2,Hodh El Gharbi,Koubenni,Hassi Ehl Ahmed Bechne,,
2,Hodh El Gharbi,Koubenni,Hassi Ehl Ahmed Bechne,,
2,Hodh El Gharbi,Koubenni,Hassi Ehl Ahmed Bechne,,
2,Hodh El Gharbi,Koubenni,Hassi Ehl Ahmed Bechne,,
7,Adrar,Chinguitti,Chinguitti,,
7,Adrar,Chinguitti,Chinguitti,,
7,Adrar,Chinguitti,Chinguitti,,
7,Adrar,Chinguitti,Chinguitti,,
7,Adrar,Chinguitti,Chinguitti,,
7,Adrar,Chinguitti,Chinguitti,,
13,Nouakchott Ouest,Ksar,Ksar,,
13,Nouakchott Ouest,Ksar,Ksar,,
13,Nouakchott Ouest,Ksar,Ksar,,
13,Nouakchott Ouest,Ksar,Ksar,,
13,Nouakchott Ouest,Ksar,Ksar,,
13,Nouakchott Ouest,Ksar,Ksar,,
2,Hodh El Gharbi,Tintane,Tintane,,
2,Hodh El Gharbi,Tintane,Tintane,,
2,Hodh El Gharbi,Tintane,Tintane,,
2,Hodh El Gharbi,Tintane,Tintane,,
2,Hodh El Gharbi,Tintane,Tintane,,
2,Hodh El Gharbi,Tintane,Tintane,,
6,Trarza,Ouad Naga,Ouad Naga,,
6,Trarza,Ouad Naga,Ouad Naga,,
6,Trarza,Ouad Naga,Ouad Naga,,
6,Trarza,Ouad Naga,Ouad Naga,,
6,Trarza,Ouad Naga,Ouad Naga,,
6,Trarza,Ouad Naga,Ouad Naga,,
9,Tagant,Moudjeria,Soudoud,,
9,Tagant,Moudjeria,Soudoud,,
9,Tagant,Moudjeria,Soudoud,,
9,Tagant,Moudjeria,Soudoud,,
9,Tagant,Moudjeria,Soudoud,,
9,Tagant,Moudjeria,Soudoud,,
6,Trarza,R'Kiz,Bareine,,
6,Trarza,R'Kiz,Bareine,,
6,Trarza,R'Kiz,Bareine,,
6,Trarza,R'Kiz,Bareine,,
6,Trarza,R'Kiz,Bareine,,
6,Trarza,R'Kiz,Bareine,,
5,Brakna,Magtalahjar,Sangrave,,
5,Brakna,Magtalahjar,Sangrave,,
5,Brakna,Magtalahjar,Sangrave,,
5,Brakna,Magtalahjar,Sangrave,,
5,Brakna,Magtalahjar,Sangrave,,
5,Brakna,Magtalahjar,Sangrave,,
14,Nouakchott Nord,Teyaret,Teyaret,,
14,Nouakchott Nord,Teyaret,Teyaret,,
14,Nouakchott Nord,Teyaret,Teyaret,,
14,Nouakchott Nord,Teyaret,Teyaret,,
14,Nouakchott Nord,Teyaret,Teyaret,,
14,Nouakchott Nord,Teyaret,Teyaret,,
4,Gorgol,Kaédi,Kaédi,,
4,Gorgol,Kaédi,Kaédi,,
4,Gorgol,Kaédi,Kaédi,,
4,Gorgol,Kaédi,Kaédi,,
4,Gorgol,Kaédi,Kaédi,,
4,Gorgol,Kaédi,Kaédi,,
14,Nouakchott Nord,Teyaret,Teyaret,,
14,Nouakchott Nord,Teyaret,Teyaret,,
14,Nouakchott Nord,Teyaret,Teyaret,,
14,Nouakchott Nord,Teyaret,Teyaret,,
14,Nouakchott Nord,Teyaret,Teyaret,,
14,Nouakchott Nord,Teyaret,Teyaret,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
1,Hodh Chargui,Oualata,Oualata,,
1,Hodh Chargui,Oualata,Oualata,,
1,Hodh Chargui,Oualata,Oualata,,
1,Hodh Chargui,Oualata,Oualata,,
1,Hodh Chargui,Oualata,Oualata,,
1,Hodh Chargui,Oualata,Oualata,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
14,Nouakchott Nord,Teyaret,Teyaret,,
14,Nouakchott Nord,Teyaret,Teyaret,,
14,Nouakchott Nord,Teyaret,Teyaret,,
14,Nouakchott Nord,Teyaret,Teyaret,,
14,Nouakchott Nord,Teyaret,Teyaret,,
14,Nouakchott Nord,Teyaret,Teyaret,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
14,Nouakchott Nord,Teyaret,Teyaret,,
14,Nouakchott Nord,Teyaret,Teyaret,,
14,Nouakchott Nord,Teyaret,Teyaret,,
14,Nouakchott Nord,Teyaret,Teyaret,,
14,Nouakchott Nord,Teyaret,Teyaret,,
14,Nouakchott Nord,Teyaret,Teyaret,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
9,Tagant,Tidjikja,Tidjikja,,
9,Tagant,Tidjikja,Tidjikja,,
9,Tagant,Tidjikja,Tidjikja,,
9,Tagant,Tidjikja,Tidjikja,,
9,Tagant,Tidjikja,Tidjikja,,
9,Tagant,Tidjikja,Tidjikja,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
1,Hodh Chargui,Timbedra,Etouil,,
1,Hodh Chargui,Timbedra,Etouil,,
1,Hodh Chargui,Timbedra,Etouil,,
1,Hodh Chargui,Timbedra,Etouil,,
1,Hodh Chargui,Timbedra,Etouil,,
1,Hodh Chargui,Timbedra,Etouil,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
1,Hodh Chargui,Djiguenni,Feireni,,
1,Hodh Chargui,Djiguenni,Feireni,,
1,Hodh Chargui,Djiguenni,Feireni,,
1,Hodh Chargui,Djiguenni,Feireni,,
1,Hodh Chargui,Djiguenni,Feireni,,
1,Hodh Chargui,Djiguenni,Feireni,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
3,Assaba,Barkéol,Daghveg,,
3,Assaba,Barkéol,Daghveg,,
3,Assaba,Barkéol,Daghveg,,
3,Assaba,Barkéol,Daghveg,,
3,Assaba,Barkéol,Daghveg,,
3,Assaba,Barkéol,Daghveg,,
15,Nouakchott Sud,Arafat,Arafat,,
15,Nouakchott Sud,Arafat,Arafat,,
15,Nouakchott Sud,Arafat,Arafat,,
15,Nouakchott Sud,Arafat,Arafat,,
15,Nouakchott Sud,Arafat,Arafat,,
15,Nouakchott Sud,Arafat,Arafat,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
1,Hodh Chargui,Oualata,Oualata,,
1,Hodh Chargui,Oualata,Oualata,,
1,Hodh Chargui,Oualata,Oualata,,
1,Hodh Chargui,Oualata,Oualata,,
1,Hodh Chargui,Oualata,Oualata,,
1,Hodh Chargui,Oualata,Oualata,,
4,Gorgol,Kaédi,Kaédi,,
4,Gorgol,Kaédi,Kaédi,,
4,Gorgol,Kaédi,Kaédi,,
4,Gorgol,Kaédi,Kaédi,,
4,Gorgol,Kaédi,Kaédi,,
4,Gorgol,Kaédi,Kaédi,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
1,Hodh Chargui,Oualata,Oualata,,
1,Hodh Chargui,Oualata,Oualata,,
1,Hodh Chargui,Oualata,Oualata,,
1,Hodh Chargui,Oualata,Oualata,,
1,Hodh Chargui,Oualata,Oualata,,
1,Hodh Chargui,Oualata,Oualata,,
8,Dakhlet Nouadhibou,Nouadhibou,Nouadhibou,,
